"Source:","http://www.lib.berkeley.edu/MRC/imagesafam.html"
"The Movies, Race, and Ethnicity"
"Mutiny (1999)","
                Directed by Kevin Hooks. Cast: Michael Jai White, Duane Martin,David Ramsey, Matthew Glave, David Barry Gray. In 1944, aVictory ship exploded at the Port Chicago navy base near SanFrancisco killing 320 and wounding hundreds more. The victimswere mostly untrained African-American sailors, forced to dothe dangerous (and segregated) job of loading live munitions.When 50 of the shaken survivors refused to continue thehazardous duty without proper training and equipment, the mostexplosive military trail in the nation's history began... 90min. 
                
                  â€¢149;Ѭhref=""http://us.imdb.com/title?0181769"">Credits andother information from the Internet Movie DatabaseЖ
                
              ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:2861"">vhs 999:2861Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"My Brother's Wedding (1999)","Directed by Charles Burnett. Cast: Everett Silas, JessieHolmes, Gaye Shannon-Burnett, Ronald E. Bell, Dennis Kemper, SallyEaster. Pierce Mundy works at his parents' South Central drycleaners with no prospects for the future and his childhood buddiesin prison or dead. With his best friend just getting out of jailand his brother busy planning a wedding to a snootyupper-middle-class black woman, Pierce navigates his conflictingobligations while trying to figure out what he really wants inlife. Bonus features: Both versions of My brother's wedding (118min. director's cut and the 83 min. 1983 version) ; Killer of sheepcast reunion video ; Killer of sheep trailer ; Burnett's new shorton Hurricane Katrina, Quiet as kept, 2007, 5 min. 83, 118 min.
                â€¢149;Ѭ href=""http://www.imdb.com/title/tt0087763/"">Creditsand other information from the Internet Movie DatabaseЖ
                
                  Reviews and articles:
                  â€¢149; Hozic, Aida A. ""The House I Live In: AnInterview with Charles Burnett."" Callaloo.17(2):471-91. 1994 Summer
                  â€¢149; Thompson, Cliff. ""The Devil Beats His Wife:Small Moments and Big Statements in the Films of CharlesBurnett."" Cineaste. 23(2):24-27. 1997 Ѭhref=""http://search.ebscohost.com/login.aspx?direct=true&db=a9h&AN=186874&site=ehost-live"">Full-textof this article / review is available: UC users onlyЖ
                  â€¢149;Thompson, Clifford. ""Good Moments in a ToughWorld: The Films of Charles Burnett."" Cineaste.Spring 2008. Vol. 33, Iss. 2; p. 32 (4 pages) Ѭhref=""http://search.ebscohost.com/login.aspx?direct=true&db=a9h&AN=31423280&site=ehost-live"">Full-textof this article / review is available: UC users onlyЖ
                  â€¢149;White, Armond. ""Sticking to the soul: CharlesBurnett."" Film Comment. Jan/Feb 1997. Vol. 33, Iss.1; pg. 38, 4 pgsѬhref=""http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:iipa:&rft_dat=xri:iipa:article:citation:iipa00084731"">Full-textof this article / review is available: UC users onlyЖ
                
              ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+8738"">DVD 8738Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Native Son (1986)","
                Directed by Jerrold Freedman Cast: Oprah Winfrey, Matt Dillon.Motion picture based on Richard Wright's novel. 112 min. 
                
                  â€¢149; Ѭhref=""http://us.imdb.com/title/tt0091613/"">Credits andother information from the Internet Movie DatabaseЖ
                
              ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs999:388"">vhs999:388Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"New Jack City (1991)","
                Directed by Mario Van Peebles. Cast: Wesley Snipes, Ice T,Mario van Peebles, Judd Nelson. Gangster film about a young,rich, smart drug baron who thinks he's untouchable, and thetough, street-smart cops determined to bring him down. 101 min.
                
                  â€¢149; Ѭhref=""http://us.imdb.com/title/tt0102526/"">Credits andother information from the Internet Movie DatabaseЖ
                
              ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X880"">DVD X880Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Night Catches Us (2009)","Directed by Tanya Hamilton. Cast: Anthony Mackie, KerryWashington, Jamie Hector, Wendell Pierce, Ron Simons, TariqTrotter, Jamara Griffin, Amari Cheatom. In 1976, complex politicaland emotional forces are set in motion when a young man returns tothe race-torn Philadelphia neighborhood where he came of age duringthe Black Power movement. 90 min. â€¢149;Ѭ href=""http://www.imdb.com/title/tt0775543/"">Creditsand other information from the Internet Movie DatabaseЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X5216"">DVD X5216Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"NightJohn (TV, 1996)","Directed by Charles Burnett. Cast: Beau Bridges, Carl Lumbly,Bill Cobbs, Lorraine Toussaint, Allison Jones. When a new slavenamed NightJohn is brought to the plantation, he opens a whole newworld for Sarny because he has forbidden talents -- he can read andalso he can teach. As she learns to read she learns the power ofwords and the unconquerable strength of the human spirit. Based onthe book by Gary Paulsen. 96 min. 
                â€¢149; Ѭhref=""http://www.imdb.com/title/tt0117180/"">Credits andother information from the Internet Movie DatabaseЖ
                
                  Reviews and articles:
                  â€¢149;Hozic, Aida A.""The House I Live In: An Interviewwith Charles Burnett."" Callaloo. 17(2):471-91. 1994Summer
                  â€¢149;Kim, Sojin; Livengood, R. Mark. ""Interview withCharles Burnett."" Journal of American Folklore v111,n439 (Wntr, 1998):69 (5 pages).
                  â€¢149;Rosenbaum, J.
                  ""Chains of Ignorance: Charles Burnett’sNightjohn."" In: Essential cinema : on the necessity offilm canons / Jonathan Rosenbaum. Baltimore : JohnsHopkins University Press, 2004. (Ѭhref=""http://site.ebrary.com/lib/berkeley/docDetail.action?docID="">Fulltext available onlineЖ (UC Berkeley users only); Print:Main Stack; Moffitt; PFA PN1994.R5684 2004)
                  â€¢149;Thompson, Cliff. ""The Devil Beats His Wife:Small Moments and Big Statements in the Films of CharlesBurnett.""Cineaste. 23(2):24-27. 1997
                
              ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X4306"">DVD X4306Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Noah's Arc: The Complete First Season (TV,2005-2006)","Cast: Darryl Stephens, Rodney Chester, Christian Vincent, DougSpearman, Jensen Atwood. Noah, a young African American gay man,and his friends attempt to find love and happiness in Los Angeles.Contents Disc 1. My one temptation, pts. 1-2 -- Don't mess with myman -- Don't make me over -- Nothin' goin' on but the rent -- Disc2. Writing to reach you -- Love is a battlefield -- I'm with stupid-- Got til it's gone -- Disc 3. Special features. Special features(Discs 1 & 2): optional audio commentaries for every episode(various participants); original & extended versions of everyepisode (the broadcast version of each episode supplemented bydeleted scenes, also available separately on disc 3). Specialfeatures (Disc 3, 90 min.): pilot episode (""Temptation island"");deleted scenes (59 min.); auditions (26 min.); ""NewNowNext""featurette (cast members discuss their favorite musical groups, 5min.). 200 min. â€¢149; Ѭhref=""http://www.imdb.com/title/tt0478079/"">Credits and otherinformation from the Internet Movie DatabaseЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X2169"">DVD X2169Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Noah's Arc: Jumping the Broom (2008)","Directed by Patrik-Ian Polk.. Cast: Darryl Stephens, RodneyChester, Doug Spearman, Christian Vincent, Jensen Atwood. Atheatrical release based on the television series Noah's arc. Noahgets ready to tie the knot, Ricky dates a young college student,Chance and Eddie see if the grass is truly greener, and Alex triesto plan the perfect wedding. 99 min. â€¢149;Ѭ href=""http://www.imdb.com/title/tt0955306/"">Creditsand other information from the Internet Movie DatabaseЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X2170"">DVD X2170Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Once Upon a Time...When We Were Colored (1995)","
                Directed by Tim Reid. Cast: Al Freeman Jr., Phylicia Rashad,Leon. Re-creates the world of a black community in the ruralSouth in the years from 1946 to 1962, as hardline segregationgradually fell to the assault of the civil rights movement. Itis a memory of the close bonds of family, friends and churchthat grew up to sustain such communities, in a society where anAmerican version of apartheid was the law. [from Roger Ebertreview, Ѭhref=""http://www.suntimes.com/ebert/ebert_reviews/1996/01/1017521.html"">ChicagoSun TimesЖ, 1/26/1996. Based on Clifton L. Taulbert'sautobiography of the same name (Main Stack F349.G54.T38 1989)99 min. 
                
                  
                
              â€¢149; Ѭhref=""http://us.imdb.com/title/tt0114039/"">Credits andother information from the Internet Movie DatabaseЖ
                    
                      Reviews and articles:
                      â€¢149; Cripps, Thomas. ""Once Upon a Time ...When We Were Colored."" (movie reviews) AmericanHistorical Review v102, n1 (Feb, 1997):250 (2pages).
                      â€¢149;Holden, Stephen. ""Once Upon a Time ...When We Were Colored."" (movie reviews) New YorkTimes v145 (Fri, Jan 26, 1996):B13(N), C17(L),col 1, 13 col in.
                    
                  Reviews and articles:â€¢149; Cripps, Thomas. ""Once Upon a Time ...When We Were Colored."" (movie reviews) AmericanHistorical Review v102, n1 (Feb, 1997):250 (2pages).â€¢149;Holden, Stephen. ""Once Upon a Time ...When We Were Colored."" (movie reviews) New YorkTimes v145 (Fri, Jan 26, 1996):B13(N), C17(L),col 1, 13 col in.","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:1626"">vhs 999:1626Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"One Eight Seven (187) (1997)","Directed by Kevin Reynolds. Cast: Samuel L. Jackson, JohnHeard, Kelly Rowan, Clifton Gonzalez Gonzalez. Dedicated highschool science instructor Trevor Garfield is a man with a passionfor learning. Garfield is skilled, smart, committed: the totalpackage as a teacher. But he's also human. And what he confronts ina school turned increasingly into a battlefield may be more than hecan bear. Maybe he'll quit teaching ... or caring ... or maybehe'll take justice into his own hands. 119 min. â€¢149; Ѭ href=""http://us.imdb.com/Title?0118531"">Creditsand other information from the Internet Movie DatabaseЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs999:3067"">vhs999:3067Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Panther (1995)","
                Directed by Mario Van Peebles; script by Melvin Van Peebles.Cast: Kadeem Hardison, Bokeem Woodbine, Joe Don Baker, CourtneyB. Vance, Marcus Chong, Tyrin Turner, James Russo, Mefertiti,M. Emmet Walsh. The story of the rise and fall of a 1960s blackradical movement that captured the imagination of its time.Memoirs by its founders and others have suggested that theBlack Panthers never had the power or numbers they claimed, butthey served a historic purpose, creating the image of an armed,militant ""self-defense"" group that was an alternative to thenonviolent philosophy of Martin Luther King [from Roger Ebert'sreview, Ѭhref=""http://www.suntimes.com/ebert/ebert_reviews/1995/05/977684.html"">ChicagoSun TimesЖ, 5/03/1995. 
                
                  â€¢149; Ѭhref=""http://us.imdb.com/title/tt0114084/"">Credits andother information from the Internet Movie DatabaseЖ
                
              ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:1629"">vhs 999:1629Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Passing Strange (2009)","Directed by Spike Lee. Cast: Stew, de'Adre Aziza, Eisa Davis,Colman Domingo, Chad Goodridge, Rebecca Naomi Jones, DanielBreaker. A young man leaves behind his mother and life in a LosAngeles neighborhood and sets out on a journey of self-discovery inEurope during the 1970s in order to find his purpose in lifethrough his music. A theatrical stage production of the TonyAward-winning Broadway musical. 135 min. â€¢149; Ѭhref=""http://www.imdb.com/title/tt1259583/"">Credits and otherinformation from the Internet Movie DatabaseЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X2781"">DVD X2781Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Phat Girlz (2006)","Directed by Nnegest Likke. Cast: Mo'Nique, Jimmy Jean-Louis,Godfrey, Kendra C. Johnson, Joyful Drake, Jack Noseworthy, EricRoberts. Jazmin is a sassy, tart, talented, and plus-size woman wholives in a world that insults and rejects her because she's fat -or is the emotional abuse she heaps on herself the real problem?She is a department store employee with fashion designer dreams whohas created a designer line for full-figured ladies, but floundersuntil she wins a Palm Springs vacation. There she meets a handsomeNigerian doctor named Tunde. He cherishes Jazmin's full figure as amark of beauty. But can Jazmin overcome her self-loathing andaccept Tunde's love? 99 min. â€¢149; Ѭhref=""http://www.imdb.com/title/tt0490196/"">Credits and otherinformation from the Internet Movie DatabaseЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+6124"">DVD 6124Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
